"fips_state","fips_county","population_5_11"
"29","29197",436
"29","29199",577
"29","29201",3614
"29","29203",692
"29","29205",542
"29","29207",2455
"29","29209",1983
"29","29211",506
"29","29213",4475
"29","29215",2107
"29","29217",1839
"29","29219",3204
"29","29221",2157
"29","29223",1056
"29","29225",4124
"29","29227",160
"29","29229",1709
"29","29510",21665
"30","30001",626
"30","30003",1800
"30","30005",793
"30","30007",477
"30","30009",727
"30","30011",104
"30","30013",7155
"30","30015",469
"30","30017",887
"30","30019",155
"30","30021",724
"30","30023",447
"30","30025",322
"30","30027",900
"30","30029",9004
"30","30031",8982
"30","30033",113
"30","30035",1721
"30","30037",67
"30","30039",189
"30","30041",1732
"30","30043",955
"30","30045",165
"30","30047",2829
"30","30049",5919
"30","30051",197
"30","30053",1393
"30","30055",132
"30","30057",525
"30","30059",140
"30","30061",292
"30","30063",8684
"30","30065",315
"30","30067",1136
"30","30069",40
"30","30071",365
"30","30073",534
"30","30075",83
"30","30077",374
"30","30079",82
"30","30081",3167
"30","30083",1145
"30","30085",1471
"30","30087",1005
"30","30089",781
"30","30091",262
"30","30093",2852
"30","30095",791
"30","30097",277
"30","30099",566
"30","30101",370
"30","30103",56
"30","30105",648
"30","30107",198
"30","30109",80
"30","30111",15034
"31","31001",2800
"31","31003",591
"31","31005",52
"31","31007",77
"31","31009",33
"31","31011",480
"31","31013",1132
"31","31015",153
"31","31017",233
"31","31019",4531
"31","31021",564
"31","31023",745
"31","31025",2445
"31","31027",853
"31","31029",370
"31","31031",506
"31","31033",821
"31","31035",579
"31","31037",1221
"31","31039",794
"31","31041",1011
"31","31043",2285
"31","31045",582
"31","31047",2315
"31","31049",159
"31","31051",536
"31","31053",3409
"31","31055",56583
"31","31057",124
"31","31059",393
"31","31061",234
"31","31063",196
"31","31065",375
"31","31067",1996
"31","31069",145
"31","31071",119
"31","31073",155
"31","31075",57
"31","31077",207
"31","31079",6501
"31","31081",857
"31","31083",295
"31","31085",79
"31","31087",247
"31","31089",1018
"31","31091",54
"31","31093",605
"31","31095",611
"31","31097",366
"31","31099",634
"31","31101",602
"31","31103",49
"31","31105",298
"31","31107",792
"31","31109",28454
"31","31111",3162
"31","31113",60
"31","31115",52
"31","31117",29
"31","31119",3530
"31","31121",662
"31","31123",422
"31","31125",296
"31","31127",613
"31","31129",311
"31","31131",1485
"31","31133",215
"31","31135",282
"31","31137",835
"31","31139",716
"31","31141",3490
"31","31143",439
"31","31145",908
"31","31147",676
"31","31149",100
"31","31151",1467
"31","31153",20419
"31","31155",2069
"31","31157",3471
"31","31159",1628
"31","31161",429
"31","31163",243
"31","31165",67
"31","31167",557
"31","31169",454
"31","31171",70
"31","31173",996
"31","31175",393
"31","31177",2013
"31","31179",731
"31","31181",323
"31","31183",58
"31","31185",1233
"32","32001",2276
"32","32003",206201
"32","32005",3096
"32","32007",5629
"32","32009",55
"32","32011",222
"32","32013",1881
"32","32015",585
"32","32017",373
"32","32019",4790
"32","32021",345
"32","32023",3001
"32","32027",455
"32","32029",179
"32","32031",39480
"32","32033",743
"32","32510",4373
"33","33001",4372
"33","33003",2920
"33","33005",5366
"33","33007",1889
"33","33009",5579
"33","33011",32101
"33","33013",10949
"33","33015",22319
"33","33017",9322
"33","33019",3034
"34","34001",21945
"34","34003",76180
"34","34005",35626
"34","34007",44636
"34","34009",6362
"34","34011",14355
"34","34013",74945
"34","34015",24626
"34","34017",51546
"34","34019",8736
"34","34021",30484
"34","34023",69766
"34","34025",49271
"34","34027",38883
"34","34029",56461
"34","34031",46109
"34","34033",5253
"34","34035",26982
"34","34037",10208
"34","34039",50929
"34","34041",7672
"35","35001",57169
"35","35003",153
"35","35005",6531
"35","35006",2612
"35","35007",839
"35","35009",5084
"35","35011",175
"35","35013",21007
"35","35015",6184
"35","35017",2084
"35","35019",340
"35","35021",35
"35","35023",376
"35","35025",8503
"35","35027",1416
"35","35028",1695
"35","35029",2409
"35","35031",8468
"35","35033",300
"35","35035",6034
"35","35037",694
"35","35039",3620
"35","35041",1760
"35","35043",13355
"35","35045",12935
"35","35047",1836
"35","35049",10299
"35","35051",669
"35","35053",1445
"35","35055",2161
"35","35057",1171
"35","35059",310
"35","35061",7168
"36","36001",21694
"36","36003",3545
"36","36005",136978
"36","36007",14264
"36","36009",6492
"36","36011",5792
"36","36013",9744
"36","36015",6946
"36","36017",3808
"36","36019",5671
"36","36021",3736
"36","36023",3426
"36","36025",2788
"36","36027",20523
"36","36029",71468
"36","36031",2211
"36","36033",3836
"36","36035",4264
"36","36037",4568
"36","36039",2936
"36","36041",196
"36","36043",4892
"36","36045",10217
"36","36047",223813
"36","36049",2343
"36","36051",4293
"36","36053",5163
"36","36055",59586
"36","36057",4296
"36","36059",113292
"36","36061",88443
"36","36063",16191
"36","36065",19178
"36","36067",37933
"36","36069",8539
"36","36071",37633
"36","36073",2940
"36","36075",9518
"36","36077",3599
"36","36079",7193
"36","36081",173701
"36","36083",12122
"36","36085",39929
"36","36087",35156
"36","36089",8535
"36","36091",17771
"36","36093",12919
"36","36095",2180
"36","36097",1310
"36","36099",2644
"36","36101",7920
"36","36103",116597
"36","36105",6030
"36","36107",3844
"36","36109",5900
"36","36111",11910
"36","36113",4517
"36","36115",4396
"36","36117",7452
"36","36119",80986
"36","36121",2915
"36","36123",2166
"37","37001",14539
"37","37003",2833
"37","37005",716
"37","37007",1864
"37","37009",1908
"37","37011",953
"37","37013",3638
"37","37015",1274
"37","37017",2549
"37","37019",8423
"37","37021",18550
"37","37023",6283
"37","37025",21517
"37","37027",6221
"37","37029",969
"37","37031",4602
"37","37033",1551
"37","37035",13487
"37","37037",5703
"37","37039",1787
"37","37041",1071
"37","37043",688
"37","37045",8306
"37","37047",4389
"37","37049",8376
"37","37051",32553
"37","37053",2438
"37","37055",2658
"37","37057",14198
"37","37059",3498
"37","37061",5476
"37","37063",25426
"37","37065",4568
"37","37067",34317
"37","37069",5844
"37","37071",19476
"37","37073",906
"37","37075",627
"37","37077",4618
"37","37079",1649
"37","37081",46383
"37","37083",4024
"37","37085",14042
"37","37087",4350
"37","37089",8555
"37","37091",1730
"37","37093",6042
"37","37095",342
"37","37097",15863
"37","37099",2843
"37","37101",20745
"37","37103",641
"37","37105",5788
"37","37107",4873
"37","37109",6999
"37","37111",3501
"37","37113",2503
"37","37115",1415
"37","37117",1769
"37","37119",99672
"37","37121",1055
"37","37123",2248
"37","37125",8469
"37","37127",7921
"37","37129",16669
"37","37131",1204
"37","37133",18819
"37","37135",11177
"37","37137",720
"37","37139",3355
"37","37141",5524
"37","37143",1019
"37","37145",3168
"37","37147",14971
"37","37149",1196
"37","37151",12338
"37","37153",4035
"37","37155",12820
"37","37157",7156
"37","37159",11781
"37","37161",5194
"37","37163",5934
"37","37165",3140
"37","37167",5198
"37","37169",3221
"37","37171",5785
"37","37173",1277
"37","37175",2028
"37","37177",292
"37","37179",24473
"37","37181",4157
"37","37183",102911
"37","37185",1363
"37","37187",905
"37","37189",2785
"37","37191",11383
"37","37193",5153
"37","37195",7257
"37","37197",3033
"37","37199",1241
"38","38001",162
"38","38003",784
"38","38005",908
"38","38007",70
"38","38009",528
"38","38011",304
"38","38013",207
"38","38015",8809
"38","38017",16123
"38","38019",302
"38","38021",449
"38","38023",208
"38","38025",439
"38","38027",186
"38","38029",229
"38","38031",259
"38","38033",133
"38","38035",5758
"38","38037",196
"38","38039",192
"38","38041",244
"38","38043",219
"38","38045",319
"38","38047",159
"38","38049",577
"38","38051",174
"38","38053",1944
"38","38055",819
"38","38057",779
"38","38059",2823
"38","38061",1166
"38","38063",219
"38","38065",216
"38","38067",535
"38","38069",391
"38","38071",1071
"38","38073",470
"38","38075",206
"38","38077",1407
"38","38079",1996
"38","38081",333
"38","38083",87
"38","38085",608
"38","38087",61
"38","38089",3351
"38","38091",158
"38","38093",1660
"38","38095",200
"38","38097",710
"38","38099",948
"38","38101",6187
"38","38103",311
"38","38105",4380
"39","39001",2548
"39","39003",9044
"39","39005",4640
"39","39007",8193
"39","39009",3622
"39","39011",4255
"39","39013",4995
"39","39015",3817
"39","39017",35011
"39","39019",2117
"39","39021",3277
"39","39023",11584
"39","39025",18233
"39","39027",3679
"39","39029",8087
"39","39031",3336
"39","39033",3432
"39","39035",97356
"39","39037",4661
"39","39039",3310
"39","39041",21585
"39","39043",5670
"39","39045",14684
"39","39047",2635
"39","39049",119516
"39","39051",3843
"39","39053",2716
"39","39055",7921
"39","39057",13657
"39","39059",3303
"39","39061",73083
"39","39063",6488
"39","39065",2859
"39","39067",1184
"39","39069",2421
"39","39071",3830
"39","39073",2437
"39","39075",5154
"39","39077",5326
"39","39079",2986
"39","39081",4771
"39","39083",5381
"39","39085",17113
"39","39087",4984
"39","39089",15982
"39","39091",4014
"39","39093",26513
"39","39095",38224
"39","39097",3538
"39","39099",17139
"39","39101",5439
"39","39103",15306
"39","39105",1811
"39","39107",3995
"39","39109",9549
"39","39111",1121
"39","39113",45138
"39","39115",1125
"39","39117",2969
"39","39119",7580
"39","39121",1084
"39","39123",2769
"39","39125",1663
"39","39127",3290
"39","39129",4784
"39","39131",2451
"39","39133",11527
"39","39135",3466
"39","39137",3529
"39","39139",10252
"39","39141",6150
"39","39143",4997
"39","39145",6236
"39","39147",4435
"39","39149",4536
"39","39151",30409
"39","39153",43446
"39","39155",15261
"39","39157",8051
"39","39159",5633
"39","39161",2465
"39","39163",1042
"39","39165",22360
"39","39167",4596
"39","39169",10786
"39","39171",3144
"39","39173",10361
"39","39175",1915
"40","40001",2378
"40","40003",482
"40","40005",1248
"40","40007",512
"40","40009",2219
"40","40011",959
"40","40013",4464
"40","40015",2843
"40","40017",15466
"40","40019",4582
"40","40021",4283
"40","40023",1327
"40","40025",243
"40","40027",23714
"40","40029",450
"40","40031",11284
"40","40033",499
"40","40035",1241
"40","40037",6523
"40","40039",2880
"40","40041",3282
"40","40043",565
"40","40045",334
"40","40047",6179
"40","40049",2685
"40","40051",5264
"40","40053",412
"40","40055",453
"40","40057",255
"40","40059",406
"40","40061",1189
"40","40063",1120
"40","40065",2459
"40","40067",605
"40","40069",1054
"40","40071",4386
"40","40073",1767
"40","40075",790
"40","40077",830
"40","40079",4669
"40","40081",3289
"40","40083",4149
"40","40085",998
"40","40087",4138
"40","40089",3370
"40","40091",1487
"40","40093",780
"40","40095",1519
"40","40097",3855
"40","40099",1265
"40","40101",6609
"40","40103",1053
"40","40105",859
"40","40107",1082
"40","40109",80080
"40","40111",3584
"40","40113",4045
"40","40115",3155
"40","40117",1503
"40","40119",6144
"40","40121",3895
"40","40123",3702
"40","40125",6853
"40","40127",961
"40","40129",317
"40","40131",8340
"40","40133",2326
"40","40135",3768
"40","40137",3842
"40","40139",2246
"40","40141",678
"40","40143",64073
"40","40145",7875
"40","40147",4857
"40","40149",1057
"40","40151",740
"40","40153",1957
"41","41001",1319
"41","41003",5690
"41","41005",34979
"41","41007",2962
"41","41009",4257
"41","41011",4634
"41","41013",1879
"41","41015",1335
"41","41017",15280
"41","41019",8369
"41","41021",157
"41","41023",515
"41","41025",585
"41","41027",2093
"41","41029",18209
"41","41031",2283
"41","41033",6697
"41","41035",5902
"41","41037",610
"41","41039",27160
"41","41041",3344
"41","41043",11200
"41","41045",3261
"41","41047",33321
"41","41049",1230
"41","41051",59397
"41","41053",7581
"41","41055",139
"41","41057",2051
"41","41059",7790
"41","41061",2364
"41","41063",552
"41","41065",2288
"41","41067",53650
"41","41069",66
"41","41071",9113
"42","42001",7945
"42","42003",87057
"42","42005",4854
"42","42007",12335
"42","42009",3489
"42","42011",36350
"42","42013",9683
"42","42015",5335
"42","42017",48492
"42","42019",14447
"42","42021",9542
"42","42023",318
"42","42025",4688
"42","42027",9419
"42","42029",46077
"42","42031",2784
"42","42033",5460
"42","42035",2979
"42","42037",4439
"42","42039",6472
"42","42041",20200
"42","42043",24392
"42","42045",48434
"42","42047",2255
"42","42049",21895
"42","42051",9479
"42","42053",62
"42","42055",13385
"42","42057",1100
"42","42059",2743
"42","42061",3091
"42","42063",5854
"42","42065",3615
"42","42067",2080
"42","42069",16892
"42","42071",49499
"42","42073",6443
"42","42075",12732
"42","42077",32294
"42","42079",24137
"42","42081",9109
"42","42083",3146
"42","42085",7725
"42","42087",3954
"42","42089",12293
"42","42091",69996
"42","42093",1441
"42","42095",23292
"42","42097",6815
"42","42099",3824
"42","42101",135565
"42","42103",3521
"42","42105",1292
"42","42107",10707
"42","42109",3068
"42","42111",4969
"42","42113",217
"42","42115",2871
"42","42117",3155
"42","42119",2942
"42","42121",3771
"42","42123",2903
"42","42125",15832
"42","42127",3215
"42","42129",24713
"42","42131",1953
"42","42133",38525
"44","44001",3441
"44","44003",11645
"44","44005",5226
"44","44007",49499
"44","44009",7605
"45","45001",1888
"45","45003",14057
"45","45005",641
"45","45007",18116
"45","45009",1051
"45","45011",1986
"45","45013",13829
"45","45015",21514
"45","45017",1079
"45","45019",31311
"45","45021",5222
"45","45023",2827
"45","45025",3928
"45","45027",2437
"45","45029",3295
"45","45031",5633
"45","45033",2955
"45","45035",15661
"45","45037",1858
"45","45039",1615
"45","45041",12807
"45","45043",4303
"45","45045",47134
"45","45047",6387
"45","45049",1596
"45","45051",24540
"45","45053",2235
"45","45055",6030
"45","45057",8624
"45","45059",5783
"45","45061",1252
"45","45063",27288
"45","45065",401
"45","45067",2706
"45","45069",2041
"45","45071",3266
"45","45073",6123
"45","45075",7529
"45","45077",9114
"45","45079",34581
"45","45081",1708
"45","45083",28898
"45","45085",9983
"45","45087",2205
"45","45089",2343
"45","45091",27494
"46","46003",267
"46","46005",1924
"46","46007",461
"46","46009",492
"46","46011",2827
"46","46013",3618
"46","46015",542
"46","46017",302
"46","46019",987
"46","46021",80
"46","46023",1125
"46","46025",392
"46","46027",979
"46","46029",2616
"46","46031",583
"46","46033",449
"46","46035",1775
"46","46037",501
"46","46039",410
"46","46041",883
"46","46043",273
"46","46045",344
"46","46047",450
"46","46049",221
"46","46051",606
"46","46053",392
"46","46055",169
"46","46057",742
"46","46059",284
"46","46061",409
"46","46063",112
"46","46065",1771
"46","46067",663
"46","46069",98
"46","46071",459
"46","46073",207
"46","46075",80
"46","46077",449
"46","46079",1005
"46","46081",1790
"46","46083",6933
"46","46085",422
"46","46087",603
"46","46089",252
"46","46091",416
"46","46093",2644
"46","46095",204
"46","46097",192
"46","46099",19321
"46","46101",689
"46","46102",2152
"46","46103",10204
"46","46105",233
"46","46107",184
"46","46109",1235
"46","46111",233
"46","46115",504
"46","46117",287
"46","46119",113
"46","46121",1768
"46","46123",459
"46","46125",815
"46","46127",1552
"46","46129",442
"46","46135",1813
"46","46137",273
"47","47001",6265
"47","47003",4859
"47","47005",1287
"47","47007",800
"47","47009",10248
"47","47011",8895
"47","47013",2986
"47","47015",1235
"47","47017",2426
"47","47019",3861
"47","47021",3322
"47","47023",1475
"47","47025",2255
"47","47027",623
"47","47029",2828
"47","47031",5277
"47","47033",1318
"47","47035",4154
"47","47037",54135
"47","47039",900
"47","47041",1715
"47","47043",4725
"47","47045",3426
"47","47047",2900
"47","47049",1446
"47","47051",3094
"47","47053",4675
"47","47055",2314
"47","47057",1756
"47","47059",4899
"47","47061",1042
"47","47063",5814
"47","47065",29594
"47","47067",540
"47","47069",1848
"47","47071",2040
"47","47073",4205
"47","47075",1529
"47","47077",2477
"47","47079",2510
"47","47081",2010
"47","47083",670
"47","47085",1507
"47","47087",818
"47","47089",4016
"47","47091",1133
"47","47093",37845
"47","47095",370
"47","47097",2134
"47","47099",4291
"47","47101",1033
"47","47103",2911
"47","47105",4132
"47","47107",4274
"47","47109",2097
"47","47111",2383
"47","47113",8395
"47","47115",2282
"47","47117",3069
"47","47119",8705
"47","47121",954
"47","47123",3760
"47","47125",22206
"47","47127",464
"47","47129",1449
"47","47131",2565
"47","47133",1822
"47","47135",703
"47","47137",300
"47","47139",1194
"47","47141",6406
"47","47143",2760
"47","47145",3778
"47","47147",6537
"47","47149",31885
"47","47151",2004
"47","47153",1135
"47","47155",7728
"47","47157",92280
"47","47159",1711
"47","47161",1038
"47","47163",11765
"47","47165",17588
"47","47167",5832
"47","47169",790
"47","47171",1280
"47","47173",1646
"47","47175",433
"47","47177",3713
"47","47179",9440
"47","47181",1049
"47","47183",2517
"47","47185",2296
"47","47187",25159
"47","47189",13325
"48","48001",4237
"48","48003",2351
"48","48005",8635
"48","48007",1657
"48","48009",709
"48","48011",183
"48","48013",5496
"48","48015",2906
"48","48017",786
"48","48019",1489
"48","48021",8722
"48","48023",340
"48","48025",2653
"48","48027",39287
"48","48029",198541
"48","48031",774
"48","48033",53
"48","48035",1539
"48","48037",8648
"48","48039",39111
"48","48041",18465
"48","48043",638
"48","48045",121
"48","48047",817
"48","48049",3058
"48","48051",1561
"48","48053",3903
"48","48055",3762
"48","48057",1923
"48","48059",1147
"48","48061",49558
"48","48063",1317
"48","48065",566
"48","48067",2575
"48","48069",854
"48","48071",4810
"48","48073",5112
"48","48075",553
"48","48077",822
"48","48079",304
"48","48081",278
"48","48083",659
"48","48085",104986
"48","48087",331
"48","48089",2009
"48","48091",13643
"48","48093",1156
"48","48095",168
"48","48097",3736
"48","48099",7014
"48","48101",112
"48","48103",561
"48","48105",361
"48","48107",573
"48","48109",183
"48","48111",870
"48","48113",265115
"48","48115",1289
"48","48117",2223
"48","48119",465
"48","48121",84170
"48","48123",1792
"48","48125",147
"48","48127",1169
"48","48129",249
"48","48131",1133
"48","48133",1425
"48","48135",20094
"48","48137",174
"48","48139",19137
"48","48141",87818
"48","48143",3426
"48","48145",1446
"48","48147",2988
"48","48149",1961
"48","48151",342
"48","48153",599
"48","48155",86
"48","48157",88820
"48","48159",951
"48","48161",1732
"48","48163",1857
"48","48165",2986
"48","48167",32321
"48","48169",402
"48","48171",2091
"48","48173",141
"48","48175",581
"48","48177",2115
"48","48179",2228
"48","48181",12665
"48","48183",12713
"48","48185",2481
"48","48187",16399
"48","48189",3601
"48","48191",273
"48","48193",732
"48","48195",586
"48","48197",336
"48","48199",5710
"48","48201",488717
"48","48203",6578
"48","48205",440
"48","48207",420
"48","48209",20761
"48","48211",442
"48","48213",6918
"48","48215",110946
"48","48217",3310
"48","48219",2340
"48","48221",5043
"48","48223",3466
"48","48225",1796
"48","48227",3076
"48","48229",414
"48","48231",9110
"48","48233",2096
"48","48235",153
"48","48237",788
"48","48239",1431
"48","48241",3264
"48","48243",29
"48","48245",23686
"48","48247",641
"48","48249",4453
"48","48251",17994
"48","48253",1398
"48","48255",1286
"48","48257",15129
"48","48259",4347
"48","48261",33
"48","48263",76
"48","48265",3777
"48","48267",293
"48","48269",28
"48","48271",265
"48","48273",2914
"48","48275",409
"48","48277",4661
"48","48279",1423
"48","48281",1812
"48","48283",591
"48","48285",1807
"48","48287",1385
"48","48289",1525
"48","48291",9644
"48","48293",2017
"48","48295",326
"48","48297",959
"48","48299",1232
"48","48301",19
"48","48303",28930
"48","48305",654
"48","48307",723
"48","48309",24419
"48","48311",51
"48","48313",1206
"48","48315",724
"48","48317",758
"48","48319",328
"48","48321",3683
"48","48323",6832
"48","48325",4413
"48","48327",177
"48","48329",20387
"48","48331",2252
"48","48333",356
"48","48335",743
"48","48337",1735
"48","48339",62655
"48","48341",2582
"48","48343",1163
"48","48345",81
"48","48347",6041
"48","48349",5125
"48","48351",1096
"48","48353",1534
"48","48355",34367
"48","48357",1184
"48","48359",120
"48","48361",8221
"48","48363",2645
"48","48365",2057
"48","48367",14061
"48","48369",1011
"48","48371",1658
"48","48373",4009
"48","48375",12901
"48","48377",676
"48","48379",1037
"48","48381",13058
"48","48383",456
"48","48385",222
"48","48387",966
"48","48389",1459
"48","48391",619
"48","48393",67
"48","48395",1585
"48","48397",11089
"48","48399",901
"48","48401",4780
"48","48403",683
"48","48405",636
"48","48407",2387
"48","48409",6869
"48","48411",455
"48","48413",283
"48","48415",1630
"48","48417",264
"48","48419",2538
"48","48421",314
"48","48423",22058
"48","48425",776
"48","48427",8390
"48","48429",780
"48","48431",141
"48","48433",98
"48","48435",342
"48","48437",752
"48","48439",214273
"48","48441",13234
"48","48443",67
"48","48445",1335
"48","48447",122
"48","48449",3697
"48","48451",11246
"48","48453",105217
"48","48455",1126
"48","48457",1641
"48","48459",3918
"48","48461",450
"48","48463",2837
"48","48465",5469
"48","48467",4879
"48","48469",9142
"48","48471",4182
"48","48473",5248
"48","48475",1370
"48","48477",3032
"48","48479",35588
"48","48481",4167
"48","48483",537
"48","48485",11974
"48","48487",1041
"48","48489",1960
"48","48491",59682
"48","48493",4715
"48","48495",940
"48","48497",6786
"48","48499",3312
"48","48501",1140
"48","48503",1700
"48","48505",1966
"48","48507",1353
"49","49001",863
"49","49003",6907
"49","49005",15133
"49","49007",2113
"49","49009",77
"49","49011",45373
"49","49013",2690
"49","49015",1156
"49","49017",394
"49","49019",832
"49","49021",6163
"49","49023",1646
"49","49025",757
"49","49027",1616
"49","49029",1737
"49","49031",115
"49","49033",296
"49","49035",121272
"49","49037",1738
"49","49039",2860
"49","49041",2371
"49","49043",3868
"49","49045",9356
"49","49047",4745
"49","49049",81725
"49","49051",4195
"49","49053",17747
"49","49055",247
"49","49057",28562
"50","50001",2308
"50","50003",2533
"50","50005",2122
"50","50007",11012
"50","50009",406
"50","50011",4260
"50","50013",517
"50","50015",2099
"50","50017",2044
"50","50019",2061
"50","50021",3956
"50","50023",4168
"50","50025",2952
"50","50027",3784
"51","51001",2633
"51","51003",8559
"51","51005",1037
"51","51007",1047
"51","51009",2373
"51","51011",1296
"51","51013",16859
"51","51015",5488
"51","51017",252
"51","51019",6105
"51","51021",337
"51","51023",2405
"51","51025",994
"51","51027",1418
"51","51029",1276
"51","51031",4219
"51","51033",2832
"51","51035",2073
"51","51036",389
"51","51037",953
"51","51041",32385
"51","51043",1061
"51","51045",329
"51","51047",5125
"51","51049",759
"51","51051",1132
"51","51053",2322
"51","51057",737
"51","51059",104324
"51","51061",6400
"51","51063",1197
"51","51065",1999
"51","51067",4097
"51","51069",7893
"51","51071",1296
"51","51073",2977
"51","51075",1587
"51","51077",1038
"51","51079",1778
"51","51081",737
"51","51083",2557
"51","51085",9118
"51","51087",28607
"51","51089",3921
"51","51091",107
"51","51093",3068
"51","51095",5768
"51","51097",480
"51","51099",2693
"51","51101",1521
"51","51103",582
"51","51105",1701
"51","51107",46575
"51","51109",2950
"51","51111",871
"51","51113",1001
"51","51115",542
"51","51117",2139
"51","51119",637
"51","51121",6035
"51","51125",974
"51","51127",1782
"51","51131",933
"51","51133",696
"51","51135",1131
"51","51137",3022
"51","51139",1751
"51","51141",1187
"51","51143",4233
"51","51145",2092
"51","51147",1338
"51","51149",3450
"51","51153",49308
"51","51155",2301
"51","51157",474
"51","51159",588
"51","51161",7364
"51","51163",1500
"51","51165",7008
"51","51167",1956
"51","51169",1542
"51","51171",3558
"51","51173",2183
"51","51175",1314
"51","51177",12946
"51","51179",15635
"51","51181",394
"51","51183",684
"51","51185",2943
"51","51187",3301
"51","51191",3785
"51","51193",1301
"51","51195",2869
"51","51197",2139
"51","51199",6533
"51","51510",10387
"51","51520",1328
"51","51530",520
"51","51540",2915
"51","51550",22993
"51","51570",1524
"51","51580",461
"51","51590",3451
"51","51595",507
"51","51600",1876
"51","51610",1431
"51","51620",763
"51","51630",2443
"51","51640",598
"51","51650",10902
"51","51660",3421
"51","51670",2305
"51","51678",331
"51","51680",5796
"51","51683",4180
"51","51685",1724
"51","51690",1244
"51","51700",16054
"51","51710",18376
"51","51720",357
"51","51730",2534
"51","51735",1077
"51","51740",8499
"51","51750",854
"51","51760",15276
"51","51770",8737
"51","51775",1833
"51","51790",1771
"51","51800",8546
"51","51810",38579
"51","51820",2041
"51","51830",695
"51","51840",2450
"53","53001",2976
"53","53003",1790
"53","53005",21815
"53","53007",7167
"53","53009",5228
"53","53011",45139
"53","53013",272
"53","53015",9809
"53","53017",4518
"53","53019",486
"53","53021",12202
"53","53023",160
"53","53025",11605
"53","53027",6172
"53","53029",6073
"53","53031",1490
"53","53033",178199
"53","53035",21501
"53","53037",3217
"53","53039",1643
"53","53041",6684
"53","53043",900
"53","53045",5066
"53","53047",4026
"53","53049",1333
"53","53051",1015
"53","53053",83904
"53","53055",882
"53","53057",11041
"53","53059",898
"53","53061",71986
"53","53063",45066
"53","53065",3821
"53","53067",24457
"53","53069",298
"53","53071",5065
"53","53073",17490
"53","53075",2891
"53","53077",29724
"54","54001",1245
"54","54003",10785
"54","54005",1692
"54","54007",1094
"54","54009",1398
"54","54011",7046
"54","54013",507
"54","54015",758
"54","54017",467
"54","54019",3571
"54","54021",469
"54","54023",835
"54","54025",2649
"54","54027",1567
"54","54029",2157
"54","54031",1108
"54","54033",5658
"54","54035",2371
"54","54037",4913
"54","54039",13876
"54","54041",1347
"54","54043",1827
"54","54045",2606
"54","54047",1480
"54","54049",4406
"54","54051",2312
"54","54053",2158
"54","54055",4896
"54","54057",2098
"54","54059",2042
"54","54061",6831
"54","54063",1027
"54","54065",1243
"54","54067",2025
"54","54069",3121
"54","54071",507
"54","54073",523
"54","54075",565
"54","54077",2575
"54","54079",4901
"54","54081",6208
"54","54083",2066
"54","54085",694
"54","54087",1089
"54","54089",746
"54","54091",1352
"54","54093",369
"54","54095",657
"54","54097",1970
"54","54099",3108
"54","54101",665
"54","54103",1128
"54","54105",515
"54","54107",6774
"54","54109",1632
"55","55001",1074
"55","55003",1312
"55","55005",3804
"55","55007",991
"55","55009",24482
"55","55011",1005
"55","55013",1039
"55","55015",4587
"55","55017",5526
"55","55019",3957
"55","55021",4625
"55","55023",1185
"55","55025",43454
"55","55027",6655
"55","55029",1696
"55","55031",3456
"55","55033",3437
"55","55035",8220
"55","55037",245
"55","55039",8521
"55","55041",675
"55","55043",4012
"55","55045",3108
"55","55047",1571
"55","55049",2075
"55","55051",341
"55","55053",1750
"55","55055",6701
"55","55057",2009
"55","55059",14821
"55","55061",1714
"55","55063",9048
"55","55065",1536
"55","55067",1412
"55","55069",1847
"55","55071",6248
"55","55073",12075
"55","55075",2928
"55","55077",1196
"55","55078",610
"55","55079",88552
"55","55081",4626
"55","55083",2940
"55","55085",2366
"55","55087",17134
"55","55089",7361
"55","55091",602
"55","55093",3449
"55","55095",3441
"55","55097",5213
"55","55099",886
"55","55101",17551
"55","55103",1436
"55","55105",14260
"55","55107",1093
"55","55109",8599
"55","55111",5676
"55","55113",1288
"55","55115",3337
"55","55117",9732
"55","55119",1852
"55","55121",2825
"55","55123",3147
"55","55125",1409
"55","55127",7980
"55","55129",1158
"55","55131",11457
"55","55133",32910
"55","55135",3967
"55","55137",1701
"55","55139",13563
"55","55141",6129
"56","56001",2429
"56","56003",1120
"56","56005",5058
"56","56007",1304
"56","56009",1340
"56","56011",736
"56","56013",3998
"56","56015",1007
"56","56017",363
"56","56019",758
"56","56021",9058
"56","56023",2097
"56","56025",7571
"56","56027",155
"56","56029",2381
"56","56031",683
"56","56033",2590
"56","56035",881
"56","56037",4362
"56","56039",1678
"56","56041",2333
"56","56043",642
"56","56045",572
